Timestamp,Elapsed_Sec,Box_X,Box_Y,Box_W,Box_H,Blur_Variance,Real_Prob,Fake_Prob
2026-07-29 07:37:57,3.22,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:57,3.28,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:57,3.33,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:57,3.39,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:57,3.44,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:57,3.49,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:57,3.54,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,3.59,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,3.64,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,3.69,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,3.74,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,3.79,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,3.83,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,3.88,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,3.93,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,3.98,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,4.03,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,4.08,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,4.13,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,4.19,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,4.24,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,4.30,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,4.35,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,4.41,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,4.46,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,4.51,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:58,4.56,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:59,4.62,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:59,4.66,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:59,4.72,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:59,4.77,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:59,4.81,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:59,4.86,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:59,4.91,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:59,4.96,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:59,5.01,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:59,5.06,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:59,5.10,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:37:59,5.27,776,122,180,180,10.33,0.0009,0.9991
2026-07-29 07:38:00,5.99,746,120,180,180,10.40,0.0000,1.0000
2026-07-29 07:38:03,8.96,694,130,184,184,10.43,0.0004,0.9996
2026-07-29 07:38:03,9.01,694,130,184,184,10.27,0.0000,1.0000
2026-07-29 07:38:03,9.19,678,134,180,180,10.66,0.0000,1.0000
2026-07-29 07:38:04,9.60,672,134,180,180,10.55,0.0000,1.0000
2026-07-29 07:38:04,9.66,672,134,180,180,10.12,0.0000,1.0000
2026-07-29 07:38:04,9.99,668,134,182,182,10.56,0.0000,1.0000
2026-07-29 07:38:04,10.46,652,146,180,180,10.44,0.0000,1.0000
2026-07-29 07:38:05,10.79,658,144,182,182,10.72,0.0000,1.0000
2026-07-29 07:38:05,10.84,658,144,182,182,10.42,0.0000,1.0000
2026-07-29 07:38:05,11.20,662,142,178,178,10.24,0.0000,1.0000
2026-07-29 07:38:06,11.69,674,116,194,194,10.84,0.0001,0.9999
2026-07-29 07:38:06,11.74,674,116,192,192,10.41,0.0000,1.0000
2026-07-29 07:38:06,11.99,700,110,186,186,10.15,0.0000,1.0000
2026-07-29 07:38:08,13.99,700,118,190,190,10.76,0.0000,1.0000
2026-07-29 07:38:08,14.04,700,120,188,188,10.67,0.0000,1.0000
2026-07-29 07:38:08,14.43,698,118,186,186,10.33,0.0000,1.0000
2026-07-29 07:38:08,14.48,698,120,186,186,10.28,0.0000,1.0000
