Timestamp,Elapsed_Sec,Box_X,Box_Y,Box_W,Box_H,Blur_Variance,Real_Prob,Fake_Prob
2026-07-29 07:51:09,6.93,350,144,176,176,30.48,1.0000,0.0000
2026-07-29 07:51:09,6.97,350,144,176,176,30.57,1.0000,0.0000
2026-07-29 07:51:09,7.08,348,146,174,174,29.91,1.0000,0.0000
2026-07-29 07:51:15,12.25,340,76,172,172,39.85,0.9891,0.0109
2026-07-29 07:51:15,12.30,340,88,168,168,33.31,0.9991,0.0009
2026-07-29 07:51:20,18.04,284,60,170,170,44.11,0.9985,0.0015
2026-07-29 07:51:21,18.23,340,60,174,174,11.92,0.9943,0.0057
2026-07-29 07:51:21,18.28,340,62,174,174,12.08,0.9983,0.0017
2026-07-29 07:51:21,18.32,342,62,172,172,11.41,0.9992,0.0008
2026-07-29 07:51:21,18.37,338,60,180,180,13.68,0.9980,0.0020
2026-07-29 07:51:21,18.41,338,60,178,178,14.39,0.9993,0.0007
2026-07-29 07:51:21,18.46,340,60,174,174,12.25,0.9962,0.0038
2026-07-29 07:51:21,18.51,340,58,178,178,13.35,0.9986,0.0014
2026-07-29 07:51:21,18.55,338,56,180,180,13.83,0.9998,0.0002
2026-07-29 07:51:21,18.60,338,54,178,178,13.07,0.9983,0.0017
2026-07-29 07:51:21,18.65,338,56,176,176,12.68,0.9993,0.0007
2026-07-29 07:51:21,18.70,336,54,180,180,13.87,0.9991,0.0009
2026-07-29 07:51:21,18.86,338,56,178,178,13.39,0.9974,0.0026
2026-07-29 07:51:21,18.90,336,52,176,176,12.49,0.9974,0.0026
2026-07-29 07:51:21,18.94,336,52,176,176,12.11,0.9802,0.0198
2026-07-29 07:51:21,18.99,336,54,176,176,12.64,0.9996,0.0004
2026-07-29 07:51:21,19.05,342,54,174,174,11.82,0.9930,0.0070
2026-07-29 07:51:21,19.10,342,54,174,174,11.82,0.9946,0.0054
2026-07-29 07:51:21,19.14,346,56,178,178,12.64,0.9995,0.0005
2026-07-29 07:51:21,19.19,348,56,180,180,12.43,0.9961,0.0039
2026-07-29 07:51:22,19.23,356,58,174,174,11.09,0.9967,0.0033
2026-07-29 07:51:22,19.28,358,62,172,172,10.86,0.9815,0.0185
2026-07-29 07:51:22,19.32,362,64,174,174,12.08,0.9859,0.0141
2026-07-29 07:51:22,19.37,368,66,176,176,12.43,0.9826,0.0174
2026-07-29 07:51:22,19.41,368,66,176,176,12.41,0.9869,0.0131
2026-07-29 07:51:22,19.46,374,70,172,172,10.76,0.9660,0.0340
2026-07-29 07:51:22,19.50,378,76,174,174,11.06,0.9986,0.0014
2026-07-29 07:51:22,19.55,380,76,174,174,10.95,0.9989,0.0011
2026-07-29 07:51:22,19.60,382,80,174,174,10.56,0.9980,0.0020
2026-07-29 07:51:22,19.64,386,80,174,174,13.23,0.9974,0.0026
2026-07-29 07:51:22,19.69,386,82,176,176,13.79,0.9959,0.0041
2026-07-29 07:51:22,19.73,386,84,176,176,14.01,0.9994,0.0006
2026-07-29 07:51:22,19.78,386,86,178,178,16.06,0.9976,0.0024
2026-07-29 07:51:22,19.82,386,86,176,176,14.63,0.9992,0.0008
2026-07-29 07:51:22,19.87,386,78,176,176,11.75,0.9981,0.0019
2026-07-29 07:51:22,19.92,386,78,176,176,11.75,0.9982,0.0018
2026-07-29 07:51:22,19.96,386,72,180,180,12.43,0.9969,0.0031
2026-07-29 07:51:22,20.00,388,62,182,182,12.09,0.9948,0.0052
2026-07-29 07:51:22,20.06,388,56,180,180,12.25,0.9926,0.0074
2026-07-29 07:51:22,20.10,384,52,178,178,13.90,0.9995,0.0005
2026-07-29 07:51:22,20.15,382,46,182,182,13.83,0.9987,0.0013
2026-07-29 07:51:23,20.20,384,38,186,186,20.03,0.9994,0.0006
2026-07-29 07:51:23,20.25,384,38,186,186,20.03,0.9990,0.0010
2026-07-29 07:51:23,20.30,386,38,184,184,19.13,0.9999,0.0001
2026-07-29 07:51:23,20.34,392,40,180,180,11.40,0.9991,0.0009
2026-07-29 07:51:23,20.39,396,44,180,180,11.76,0.9997,0.0003
2026-07-29 07:51:23,20.44,394,48,184,184,11.52,0.9997,0.0003
2026-07-29 07:51:23,20.48,394,56,182,182,11.53,0.9998,0.0002
2026-07-29 07:51:23,20.54,396,72,182,182,11.63,0.9992,0.0008
2026-07-29 07:51:23,20.58,398,74,180,180,11.17,0.9999,0.0001
2026-07-29 07:51:23,20.63,398,76,178,178,11.70,0.9997,0.0003
2026-07-29 07:51:23,20.67,396,72,180,180,12.70,0.9999,0.0001
2026-07-29 07:51:23,20.72,394,70,180,180,12.75,0.9998,0.0002
2026-07-29 07:51:23,20.77,394,68,180,180,12.93,1.0000,0.0000
2026-07-29 07:51:23,20.93,396,66,178,178,12.78,1.0000,0.0000
2026-07-29 07:51:23,20.99,396,46,176,176,12.95,1.0000,0.0000
2026-07-29 07:51:23,21.05,400,40,176,176,11.65,0.9999,0.0001
2026-07-29 07:51:23,21.10,400,40,176,176,11.65,0.9999,0.0001
2026-07-29 07:51:23,21.15,408,34,178,178,12.16,0.9998,0.0002
2026-07-29 07:51:24,21.23,412,32,178,178,12.91,0.9999,0.0001
2026-07-29 07:51:24,21.55,410,36,174,174,10.59,0.9994,0.0006
2026-07-29 07:51:24,21.64,376,38,180,180,10.11,0.9998,0.0002
2026-07-29 07:51:24,22.04,322,52,180,180,10.30,0.9978,0.0022
2026-07-29 07:51:24,22.09,324,52,178,178,10.15,0.9988,0.0012
2026-07-29 07:51:25,22.32,324,52,178,178,10.41,0.9947,0.0053
2026-07-29 07:51:25,22.40,156,84,178,178,10.47,0.0157,0.9843
2026-07-29 07:51:25,22.56,108,112,172,172,25.28,0.8978,0.1022
2026-07-29 07:51:25,22.70,84,144,170,170,10.01,0.1891,0.8109
2026-07-29 07:51:25,22.80,88,150,166,166,12.07,0.9220,0.0780
2026-07-29 07:51:25,22.84,86,152,168,168,13.05,0.8428,0.1572
2026-07-29 07:51:25,22.89,86,152,168,168,13.09,0.8467,0.1533
2026-07-29 07:51:27,25.04,324,134,248,248,13.82,0.0000,1.0000
2026-07-29 07:51:27,25.08,322,130,252,252,17.54,0.0008,0.9992
2026-07-29 07:51:27,25.13,324,130,248,248,19.31,0.0019,0.9981
2026-07-29 07:51:27,25.18,324,130,250,250,21.25,0.0120,0.9880
2026-07-29 07:51:28,25.23,322,128,252,252,22.75,0.0282,0.9718
2026-07-29 07:51:28,25.28,320,126,254,254,22.91,0.0011,0.9989
2026-07-29 07:51:28,25.32,320,128,254,254,23.74,0.7062,0.2938
2026-07-29 07:51:28,25.37,322,130,250,250,22.32,0.0204,0.9796
2026-07-29 07:51:28,25.42,326,134,244,244,20.05,0.0009,0.9991
2026-07-29 07:51:28,25.47,328,136,238,238,18.30,0.0007,0.9993
2026-07-29 07:51:28,25.52,330,138,238,238,17.66,0.0025,0.9975
2026-07-29 07:51:28,25.57,332,140,234,234,18.30,0.0049,0.9951
2026-07-29 07:51:28,25.62,334,144,228,228,17.30,0.0032,0.9968
2026-07-29 07:51:28,25.67,336,144,228,228,17.49,0.2328,0.7672
2026-07-29 07:51:28,25.71,336,144,226,226,16.71,0.0598,0.9402
2026-07-29 07:51:28,25.76,336,144,226,226,17.38,0.0503,0.9497
2026-07-29 07:51:28,25.81,336,146,224,224,16.48,0.0041,0.9959
2026-07-29 07:51:28,25.86,338,146,222,222,17.14,0.0113,0.9887
2026-07-29 07:51:28,25.91,338,146,224,224,15.47,0.3543,0.6457
2026-07-29 07:51:28,25.96,336,144,226,226,16.84,0.1212,0.8788
2026-07-29 07:51:28,26.01,336,146,222,222,16.40,0.4998,0.5002
2026-07-29 07:51:28,26.07,336,144,224,224,16.81,0.0217,0.9783
2026-07-29 07:51:28,26.11,338,142,222,222,16.61,0.1615,0.8385
2026-07-29 07:51:28,26.16,338,146,218,218,15.79,0.0503,0.9497
2026-07-29 07:51:29,26.21,338,142,220,220,16.67,0.3238,0.6762
2026-07-29 07:51:29,26.26,340,144,216,216,15.09,0.3998,0.6002
2026-07-29 07:51:29,26.31,340,142,216,216,14.48,0.0034,0.9966
2026-07-29 07:51:29,26.36,340,144,218,218,16.75,0.8450,0.1550
2026-07-29 07:51:29,26.41,342,146,214,214,14.53,0.9204,0.0796
2026-07-29 07:51:29,26.46,342,146,212,212,15.09,0.0009,0.9991
2026-07-29 07:51:29,26.51,344,148,208,208,14.74,0.9899,0.0101
