Timestamp,Elapsed_Sec,Box_X,Box_Y,Box_W,Box_H,Blur_Variance,Real_Prob,Fake_Prob
2026-07-29 09:34:58,11.70,435,44,131,178,35.23,0.7626,0.2374
2026-07-29 09:34:58,11.86,434,44,132,178,39.61,0.8941,0.1059
2026-07-29 09:34:58,12.02,439,44,127,178,41.61,0.9165,0.0835
2026-07-29 09:34:58,12.18,441,45,125,178,34.20,0.7943,0.2057
2026-07-29 09:34:58,12.34,432,45,134,178,43.78,0.7369,0.2631
2026-07-29 09:34:58,12.50,436,46,130,177,41.10,0.7249,0.2751
2026-07-29 09:34:59,12.66,432,45,135,178,37.44,0.6999,0.3001
2026-07-29 09:34:59,12.82,440,44,127,178,34.04,0.9126,0.0874
2026-07-29 09:34:59,12.97,452,44,116,178,35.80,0.8128,0.1872
2026-07-29 09:34:59,13.25,472,45,115,178,31.25,0.7722,0.2278
2026-07-29 09:34:59,13.41,473,44,120,178,31.52,0.9271,0.0729
2026-07-29 09:34:59,13.57,476,46,120,177,32.42,0.9620,0.0380
2026-07-29 09:35:00,13.75,493,45,109,177,32.34,0.9104,0.0896
2026-07-29 09:35:00,13.92,496,46,131,178,30.22,0.4726,0.5274
2026-07-29 09:35:00,14.11,495,44,172,178,30.61,0.2106,0.7894
2026-07-29 09:35:00,14.27,515,48,154,177,21.93,0.6169,0.3831
2026-07-29 09:35:00,14.57,530,51,143,175,22.18,0.6252,0.3748
2026-07-29 09:35:01,14.72,543,49,166,175,28.14,0.3503,0.6497
2026-07-29 09:35:01,14.91,532,48,169,175,34.97,0.5595,0.4405
2026-07-29 09:35:01,15.10,529,50,149,174,24.64,0.4855,0.5145
2026-07-29 09:35:01,15.26,527,47,141,174,25.26,0.3465,0.6535
2026-07-29 09:35:01,15.41,518,46,136,171,24.92,0.7509,0.2491
2026-07-29 09:35:01,15.57,509,46,121,171,29.93,0.5938,0.4062
2026-07-29 09:35:02,15.73,502,44,112,172,32.05,0.8258,0.1742
2026-07-29 09:35:02,15.90,490,46,112,172,33.21,0.9126,0.0874
2026-07-29 09:35:02,16.07,488,44,115,173,35.02,0.8868,0.1132
2026-07-29 09:35:03,16.69,496,41,99,175,42.55,0.7611,0.2389
2026-07-29 09:35:03,16.97,505,44,100,175,41.82,0.9360,0.0640
2026-07-29 09:35:03,17.48,498,42,105,176,38.22,0.9824,0.0176
2026-07-29 09:35:04,17.64,491,44,108,175,36.42,0.9871,0.0129
2026-07-29 09:35:04,17.80,490,44,106,174,35.06,0.6485,0.3515
2026-07-29 09:35:04,17.95,489,43,104,175,40.30,0.9121,0.0879
2026-07-29 09:35:05,19.37,480,43,114,175,32.85,0.9731,0.0269
2026-07-29 09:35:05,19.54,478,42,115,176,33.77,0.9613,0.0387
2026-07-29 09:35:06,19.69,491,42,101,176,32.63,0.9055,0.0945
2026-07-29 09:35:06,19.84,491,43,116,176,35.87,0.9039,0.0961
2026-07-29 09:35:06,20.01,486,43,136,176,39.76,0.9733,0.0267
2026-07-29 09:35:06,20.22,487,43,141,176,29.04,0.8325,0.1675
2026-07-29 09:35:06,20.38,498,44,143,176,29.40,0.6784,0.3216
2026-07-29 09:35:12,25.63,544,35,147,194,34.18,0.8156,0.1844
2026-07-29 09:35:12,25.80,526,35,140,194,36.92,0.7692,0.2308
2026-07-29 09:35:12,26.03,506,33,156,195,38.56,0.8434,0.1566
2026-07-29 09:35:12,26.20,493,32,161,199,44.79,0.9298,0.0702
2026-07-29 09:35:12,26.38,492,34,149,195,52.06,0.9684,0.0316
2026-07-29 09:35:12,26.55,509,35,122,195,52.97,0.9038,0.0962
2026-07-29 09:35:13,26.87,509,35,120,195,52.46,0.8248,0.1752
2026-07-29 09:35:13,27.05,489,32,132,196,50.20,0.8746,0.1254
2026-07-29 09:35:13,27.21,482,32,138,197,43.17,0.8463,0.1537
2026-07-29 09:35:13,27.41,496,32,119,196,50.75,0.9286,0.0714
2026-07-29 09:35:14,27.63,488,33,127,196,41.96,0.8889,0.1111
2026-07-29 09:35:14,27.92,500,32,116,196,55.51,0.5865,0.4135
2026-07-29 09:35:14,28.18,506,33,113,196,50.47,0.4177,0.5823
2026-07-29 09:35:14,28.39,507,33,113,197,47.19,0.5215,0.4785
2026-07-29 09:35:14,28.59,507,33,113,197,47.19,0.5215,0.4785
2026-07-29 09:35:15,28.89,507,33,113,197,47.19,0.5215,0.4785
