Timestamp,Elapsed_Sec,Box_X,Box_Y,Box_W,Box_H,Blur_Variance,Real_Prob,Fake_Prob
2026-07-29 09:24:31,20.52,342,24,318,208,78.76,0.9791,0.0209
2026-07-29 09:24:31,20.68,342,26,335,207,56.14,0.9374,0.0626
2026-07-29 09:24:32,20.86,344,28,337,206,39.19,0.9393,0.0607
2026-07-29 09:24:32,21.02,343,22,315,209,41.06,0.9438,0.0562
2026-07-29 09:24:32,21.21,327,24,306,208,35.69,0.8524,0.1476
2026-07-29 09:24:32,21.38,294,26,310,207,38.49,0.8309,0.1691
2026-07-29 09:24:32,21.54,278,25,311,207,57.68,0.9397,0.0603
2026-07-29 09:24:33,21.73,289,24,294,207,57.72,0.9767,0.0233
2026-07-29 09:24:33,21.89,310,26,285,206,67.87,0.9786,0.0214
2026-07-29 09:24:33,22.09,323,28,278,206,68.37,0.9928,0.0072
2026-07-29 09:24:33,22.28,319,30,290,204,58.03,0.9822,0.0178
2026-07-29 09:24:33,22.45,327,29,295,206,62.71,0.9175,0.0825
2026-07-29 09:24:33,22.66,325,29,293,206,54.64,0.9826,0.0174
2026-07-29 09:24:34,22.86,305,34,304,203,44.29,0.9940,0.0060
2026-07-29 09:24:34,23.03,263,30,310,205,37.79,0.9854,0.0146
2026-07-29 09:24:34,23.20,238,28,310,206,66.08,0.9608,0.0392
2026-07-29 09:24:34,23.37,244,30,307,204,39.32,0.9807,0.0193
2026-07-29 09:24:34,23.54,260,36,303,203,43.52,0.9317,0.0683
2026-07-29 09:24:35,23.71,270,37,301,202,52.73,0.7955,0.2045
2026-07-29 09:24:35,23.88,501,35,115,194,65.79,0.9036,0.0964
2026-07-29 09:24:35,24.05,502,34,116,194,60.94,0.9406,0.0594
2026-07-29 09:24:35,24.23,500,33,120,193,70.66,0.9272,0.0728
2026-07-29 09:24:35,24.41,507,34,124,192,73.06,0.9656,0.0344
2026-07-29 09:24:35,24.58,506,34,132,193,67.11,0.9826,0.0174
2026-07-29 09:24:36,24.75,505,33,136,193,71.36,0.9941,0.0059
2026-07-29 09:24:36,24.92,498,35,138,192,51.99,0.9951,0.0049
2026-07-29 09:24:36,25.08,495,36,154,190,56.49,0.9794,0.0206
2026-07-29 09:24:36,25.39,498,36,167,190,52.49,0.9682,0.0318
2026-07-29 09:24:36,25.56,516,35,150,189,50.96,0.9963,0.0037
2026-07-29 09:24:37,25.73,526,34,141,190,53.20,0.9987,0.0013
2026-07-29 09:24:37,25.91,538,34,138,189,59.65,0.9993,0.0007
2026-07-29 09:24:37,26.08,558,34,124,191,67.39,0.9818,0.0182
2026-07-29 09:24:37,26.25,561,35,122,191,69.13,0.9899,0.0101
2026-07-29 09:24:37,26.41,562,35,123,189,56.55,0.9930,0.0070
2026-07-29 09:24:37,26.58,560,36,143,191,55.28,0.9306,0.0694
2026-07-29 09:24:38,26.75,554,35,134,191,57.25,0.9726,0.0274
2026-07-29 09:24:38,27.01,550,35,132,191,59.07,0.9979,0.0021
2026-07-29 09:24:38,27.22,548,35,155,195,68.55,0.9968,0.0032
2026-07-29 09:24:38,27.58,560,35,142,196,71.69,0.9828,0.0172
2026-07-29 09:24:39,27.92,577,34,142,196,62.15,0.9903,0.0097
2026-07-29 09:24:39,28.13,577,34,141,193,62.23,0.9959,0.0041
2026-07-29 09:24:39,28.43,577,34,141,193,62.23,0.9959,0.0041
