Timestamp,Elapsed_Sec,Box_X,Box_Y,Box_W,Box_H,Blur_Variance,Real_Prob,Fake_Prob
2026-07-29 09:20:56,0.42,263,31,424,163,45.77,0.6116,0.3884
2026-07-29 09:20:56,0.55,258,1,421,177,121.57,0.9702,0.0298
2026-07-29 09:20:56,0.68,258,1,421,177,121.57,0.9702,0.0298
2026-07-29 09:20:56,0.82,258,1,421,177,121.57,0.9702,0.0298
2026-07-29 09:20:56,0.97,258,1,421,177,121.57,0.9702,0.0298
2026-07-29 09:20:56,1.18,258,1,421,177,121.57,0.9702,0.0298
2026-07-29 09:20:57,1.37,258,1,419,169,105.28,0.9831,0.0169
2026-07-29 09:20:57,1.54,258,1,419,165,105.85,0.9736,0.0264
2026-07-29 09:20:57,1.68,258,1,419,165,105.85,0.9736,0.0264
2026-07-29 09:20:57,1.88,257,1,420,165,178.66,0.9749,0.0251
2026-07-29 09:20:57,2.10,259,1,422,164,252.99,0.9268,0.0732
2026-07-29 09:20:57,2.27,267,0,420,157,172.36,0.8434,0.1566
2026-07-29 09:20:58,2.44,261,1,436,177,218.40,0.7137,0.2863
2026-07-29 09:20:58,2.60,243,1,456,177,111.55,0.6984,0.3016
2026-07-29 09:20:58,2.74,193,1,512,177,120.22,0.6140,0.3860
2026-07-29 09:20:58,2.98,170,1,548,176,134.07,0.5144,0.4856
2026-07-29 09:20:58,3.14,105,0,626,177,171.32,0.3353,0.6647
2026-07-29 09:20:58,3.30,113,0,620,177,198.19,0.4105,0.5895
2026-07-29 09:20:59,3.47,98,1,622,177,134.98,0.3571,0.6429
2026-07-29 09:20:59,3.60,98,1,622,177,134.98,0.3571,0.6429
2026-07-29 09:20:59,3.73,98,1,622,177,134.98,0.3571,0.6429
2026-07-29 09:20:59,4.10,98,1,622,177,134.98,0.3571,0.6429
2026-07-29 09:20:59,4.27,98,1,622,177,134.98,0.3571,0.6429
2026-07-29 09:21:00,4.55,98,1,622,177,134.98,0.3571,0.6429
2026-07-29 09:21:00,4.69,98,1,622,177,134.98,0.3571,0.6429
2026-07-29 09:21:00,4.85,98,1,622,177,134.98,0.3571,0.6429
2026-07-29 09:21:00,5.00,90,0,646,176,157.08,0.4149,0.5851
2026-07-29 09:21:00,5.16,102,0,631,177,140.16,0.5862,0.4138
2026-07-29 09:21:00,5.31,153,1,567,177,88.15,0.2989,0.7011
2026-07-29 09:21:01,5.46,153,1,565,176,87.53,0.3204,0.6796
2026-07-29 09:21:01,5.61,151,1,543,177,89.31,0.3436,0.6564
2026-07-29 09:21:01,5.76,147,0,510,176,92.32,0.3381,0.6619
2026-07-29 09:21:01,5.96,146,1,498,176,103.57,0.3225,0.6775
2026-07-29 09:21:01,6.15,150,1,492,176,91.26,0.3086,0.6914
2026-07-29 09:21:01,6.30,159,1,490,176,91.99,0.2423,0.7577
2026-07-29 09:21:02,6.48,166,1,483,175,99.96,0.2529,0.7471
2026-07-29 09:21:02,6.65,170,1,478,176,105.98,0.2840,0.7160
2026-07-29 09:21:02,6.79,170,1,476,176,96.41,0.3328,0.6672
2026-07-29 09:21:02,6.93,172,1,472,176,98.10,0.3316,0.6684
2026-07-29 09:21:02,7.07,169,1,475,177,103.25,0.2881,0.7119
2026-07-29 09:21:02,7.20,171,0,473,177,97.10,0.3357,0.6643
2026-07-29 09:21:03,7.35,172,0,472,177,97.33,0.3387,0.6613
2026-07-29 09:21:03,7.50,175,0,470,177,97.18,0.3361,0.6639
2026-07-29 09:21:03,7.64,177,0,469,177,106.77,0.2882,0.7118
2026-07-29 09:21:03,7.77,179,0,466,177,97.92,0.3442,0.6558
2026-07-29 09:21:03,7.91,180,1,466,177,99.60,0.3905,0.6095
2026-07-29 09:21:03,8.05,183,1,463,177,101.94,0.3827,0.6173
2026-07-29 09:21:03,8.19,184,0,462,178,102.29,0.4235,0.5765
2026-07-29 09:21:03,8.34,183,0,461,178,102.83,0.3474,0.6526
2026-07-29 09:21:04,8.48,183,0,460,178,98.38,0.3425,0.6575
2026-07-29 09:21:04,8.62,189,0,453,177,103.22,0.4037,0.5963
2026-07-29 09:21:04,8.88,188,0,453,177,105.52,0.3505,0.6495
2026-07-29 09:21:04,9.02,192,1,446,177,99.23,0.3366,0.6634
2026-07-29 09:21:04,9.16,192,1,446,177,99.37,0.3559,0.6441
2026-07-29 09:21:04,9.29,192,0,446,177,97.04,0.4107,0.5893
2026-07-29 09:21:05,9.45,192,0,445,177,90.93,0.3822,0.6178
2026-07-29 09:21:05,9.59,192,0,445,177,89.56,0.3821,0.6179
2026-07-29 09:21:05,9.73,192,0,445,177,91.61,0.4366,0.5634
2026-07-29 09:21:05,9.87,192,0,445,177,91.89,0.5081,0.4919
2026-07-29 09:21:05,10.00,192,0,444,177,92.58,0.5810,0.4190
2026-07-29 09:21:05,10.15,192,0,444,177,92.47,0.6044,0.3956
2026-07-29 09:21:08,13.30,300,1,319,175,146.69,0.7205,0.2795
2026-07-29 09:21:09,13.54,270,0,334,175,211.21,0.6536,0.3464
2026-07-29 09:21:09,13.68,257,0,304,175,231.93,0.6532,0.3468
